   1.887000      0.0000000E+00  0.0000000E+00
   1.888000      0.0000000E+00  0.0000000E+00
   1.889000      0.0000000E+00  0.0000000E+00
   1.890000      0.0000000E+00  0.0000000E+00
   1.891000      0.0000000E+00  0.0000000E+00
   1.892000      0.0000000E+00  0.0000000E+00
   1.893000      0.0000000E+00  0.0000000E+00
   1.894000      0.0000000E+00  0.0000000E+00
   1.895000      0.0000000E+00  0.0000000E+00
   1.896000      0.0000000E+00  0.0000000E+00
   1.897000      0.0000000E+00  0.0000000E+00
   1.898000      0.0000000E+00  0.0000000E+00
   1.899000      0.0000000E+00  0.0000000E+00
   1.900000      0.0000000E+00  0.0000000E+00
   1.901000      0.0000000E+00  0.0000000E+00
   1.902000      0.0000000E+00  0.0000000E+00
   1.903000      0.0000000E+00  0.0000000E+00
   1.904000      0.0000000E+00  0.0000000E+00
   1.905000      0.0000000E+00  0.0000000E+00
   1.906000      0.0000000E+00  0.0000000E+00
   1.907000      0.0000000E+00  0.0000000E+00
   1.908000      0.0000000E+00  0.0000000E+00
   1.909000      0.0000000E+00  0.0000000E+00
   1.910000      0.0000000E+00  0.0000000E+00
   1.911000      0.0000000E+00  0.0000000E+00
   1.912000      0.0000000E+00  0.0000000E+00
   1.913000      0.0000000E+00  0.0000000E+00
   1.914000      0.0000000E+00  0.0000000E+00
   1.915000      0.0000000E+00  0.0000000E+00
   1.916000      0.0000000E+00  0.0000000E+00
   1.917000      0.0000000E+00  0.0000000E+00
   1.918000      0.0000000E+00  0.0000000E+00
   1.919000      0.0000000E+00  0.0000000E+00
   1.920000      0.0000000E+00  0.0000000E+00
   1.921000      0.0000000E+00  0.0000000E+00
   1.922000      0.0000000E+00  0.0000000E+00
   1.923000      0.0000000E+00  0.0000000E+00
   1.924000      0.0000000E+00  0.0000000E+00
   1.925000      0.0000000E+00  0.0000000E+00
   1.926000      0.0000000E+00  0.0000000E+00
   1.927000      0.0000000E+00  0.0000000E+00
   1.928000      0.0000000E+00  0.0000000E+00
   1.929000      0.0000000E+00  0.0000000E+00
   1.930000      0.0000000E+00  0.0000000E+00
   1.931000      0.0000000E+00  0.0000000E+00
   1.932000      0.0000000E+00  0.0000000E+00
   1.933000      0.0000000E+00  0.0000000E+00
   1.934000      0.0000000E+00  0.0000000E+00
   1.935000      0.0000000E+00  0.0000000E+00
   1.936000      0.0000000E+00  0.0000000E+00
   1.937000      0.0000000E+00  0.0000000E+00
   1.938000      0.0000000E+00  0.0000000E+00
   1.939000      0.0000000E+00  0.0000000E+00
   1.940000      0.0000000E+00  0.0000000E+00
   1.941000      0.0000000E+00  0.0000000E+00
   1.942000      0.0000000E+00  0.0000000E+00
   1.943000      0.0000000E+00  0.0000000E+00
   1.944000      0.0000000E+00  0.0000000E+00
   1.945000      0.0000000E+00  0.0000000E+00
   1.946000      0.0000000E+00  0.0000000E+00
   1.947000      0.0000000E+00  0.0000000E+00
   1.948000      0.0000000E+00  0.0000000E+00
   1.949000      0.0000000E+00  0.0000000E+00
   1.950000      0.0000000E+00  0.0000000E+00
   1.951000      0.0000000E+00  0.0000000E+00
   1.952000      0.0000000E+00  0.0000000E+00
   1.953000      0.0000000E+00  0.0000000E+00
   1.954000      0.0000000E+00  0.0000000E+00
   1.955000      0.0000000E+00  0.0000000E+00
   1.956000      0.0000000E+00  0.0000000E+00
   1.957000      0.0000000E+00  0.0000000E+00
   1.958000      0.0000000E+00  0.0000000E+00
   1.959000      0.0000000E+00  0.0000000E+00
   1.960000      0.0000000E+00  0.0000000E+00
   1.961000      0.0000000E+00  0.0000000E+00
   1.962000      0.0000000E+00  0.0000000E+00
   1.963000      0.0000000E+00  0.0000000E+00
   1.964000      0.0000000E+00  0.0000000E+00
   1.965000      0.0000000E+00  0.0000000E+00
   1.966000      0.0000000E+00  0.0000000E+00
   1.967000      0.0000000E+00  0.0000000E+00
   1.968000      0.0000000E+00  0.0000000E+00
   1.969000      0.0000000E+00  0.0000000E+00
   1.970000      0.0000000E+00  0.0000000E+00
   1.971000      0.0000000E+00  0.0000000E+00
   1.972000      0.0000000E+00  0.0000000E+00
   1.973000      0.0000000E+00  0.0000000E+00
   1.974000      0.0000000E+00  0.0000000E+00
   1.975000      0.0000000E+00  0.0000000E+00
   1.976000      0.0000000E+00  0.0000000E+00
   1.977000      0.0000000E+00  0.0000000E+00
   1.978000      0.0000000E+00  0.0000000E+00
   1.979000      0.0000000E+00  0.0000000E+00
   1.980000      0.0000000E+00  0.0000000E+00
   1.981000      0.0000000E+00  0.0000000E+00
   1.982000      0.0000000E+00  0.0000000E+00
   1.983000      0.0000000E+00  0.0000000E+00
   1.984000      0.0000000E+00  0.0000000E+00
   1.985000      0.0000000E+00  0.0000000E+00
   1.986000      0.0000000E+00  0.0000000E+00
   1.987000      0.0000000E+00  0.0000000E+00
   1.988000      0.0000000E+00  0.0000000E+00
   1.989000      0.0000000E+00  0.0000000E+00
   1.990000      0.0000000E+00  0.0000000E+00
   1.991000      0.0000000E+00  0.0000000E+00
   1.992000      0.0000000E+00  0.0000000E+00
   1.993000      0.0000000E+00  0.0000000E+00
   1.994000      0.0000000E+00  0.0000000E+00
   1.995000      0.0000000E+00  0.0000000E+00
   1.996000      0.0000000E+00  0.0000000E+00
   1.997000      0.0000000E+00  0.0000000E+00
   1.998000      0.0000000E+00  0.0000000E+00
   1.999000      0.0000000E+00  0.0000000E+00
   2.000000      0.0000000E+00  0.0000000E+00
   2.001000      0.0000000E+00  0.0000000E+00
   2.002000      0.0000000E+00  0.0000000E+00
   2.003000      0.0000000E+00  0.0000000E+00
   2.004000      0.0000000E+00  0.0000000E+00
   2.005000      0.0000000E+00  0.0000000E+00
   2.006000      0.0000000E+00  0.0000000E+00
   2.007000      0.0000000E+00  0.0000000E+00
   2.008000      0.0000000E+00  0.0000000E+00
   2.009000      0.0000000E+00  0.0000000E+00
   2.010000      0.0000000E+00  0.0000000E+00
   2.011000      0.0000000E+00  0.0000000E+00
   2.012000      0.0000000E+00  0.0000000E+00
   2.013000      0.0000000E+00  0.0000000E+00
   2.014000      0.0000000E+00  0.0000000E+00
   2.015000      0.0000000E+00  0.0000000E+00
   2.016000      0.0000000E+00  0.0000000E+00
   2.017000      0.0000000E+00  0.0000000E+00
   2.018000      0.0000000E+00  0.0000000E+00
   2.019000      0.0000000E+00  0.0000000E+00
   2.020000      0.0000000E+00  0.0000000E+00
   2.021000      0.0000000E+00  0.0000000E+00
   2.022000      0.0000000E+00  0.0000000E+00
   2.023000      0.0000000E+00  0.0000000E+00
   2.024000      0.0000000E+00  0.0000000E+00
   2.025000      0.0000000E+00  0.0000000E+00
   2.026000      0.0000000E+00  0.0000000E+00
   2.027000      0.0000000E+00  0.0000000E+00
   2.028000      0.0000000E+00  0.0000000E+00
   2.029000      0.0000000E+00  0.0000000E+00
   2.030000      0.0000000E+00  0.0000000E+00
   2.031000      0.0000000E+00  0.0000000E+00
   2.032000      0.0000000E+00  0.0000000E+00
   2.033000      0.0000000E+00  0.0000000E+00
   2.034000      0.0000000E+00  0.0000000E+00
   2.035000      0.0000000E+00  0.0000000E+00
   2.036000      0.0000000E+00  0.0000000E+00
   2.037000      0.0000000E+00  0.0000000E+00
   2.038000      0.0000000E+00  0.0000000E+00
   2.039000      0.0000000E+00  0.0000000E+00
   2.040000      0.0000000E+00  0.0000000E+00
   2.041000      0.0000000E+00  0.0000000E+00
   2.042000      0.0000000E+00  0.0000000E+00
   2.043000      0.0000000E+00  0.0000000E+00
   2.044000      0.0000000E+00  0.0000000E+00
   2.045000      0.0000000E+00  0.0000000E+00
   2.046000      0.0000000E+00  0.0000000E+00
   2.047000      0.0000000E+00  0.0000000E+00
   2.048000      0.0000000E+00  0.0000000E+00
   2.049000      0.0000000E+00  0.0000000E+00
   2.050000      0.0000000E+00  0.0000000E+00
   2.051000      0.0000000E+00  0.0000000E+00
   2.052000      0.0000000E+00  0.0000000E+00
   2.053000      0.0000000E+00  0.0000000E+00
   2.054000      0.0000000E+00  0.0000000E+00
   2.055000      0.0000000E+00  0.0000000E+00
   2.056000      0.0000000E+00  0.0000000E+00
   2.057000      0.0000000E+00  0.0000000E+00
   2.058000      0.0000000E+00  0.0000000E+00
   2.059000      0.0000000E+00  0.0000000E+00
   2.060000      0.0000000E+00  0.0000000E+00
   2.061000      0.0000000E+00  0.0000000E+00
   2.062000      0.0000000E+00  0.0000000E+00
   2.063000      0.0000000E+00  0.0000000E+00
   2.064000      0.0000000E+00  0.0000000E+00
   2.065000      0.0000000E+00  0.0000000E+00
   2.066000      0.0000000E+00  0.0000000E+00
   2.067000      0.0000000E+00  0.0000000E+00
   2.068000      0.0000000E+00  0.0000000E+00
   2.069000      0.0000000E+00  0.0000000E+00
   2.070000      0.0000000E+00  0.0000000E+00
   2.071000      0.0000000E+00  0.0000000E+00
   2.072000      0.0000000E+00  0.0000000E+00
   2.073000      0.0000000E+00  0.0000000E+00
   2.074000      0.0000000E+00  0.0000000E+00
   2.075000      0.0000000E+00  0.0000000E+00
   2.076000      0.0000000E+00  0.0000000E+00
   2.077000      0.0000000E+00  0.0000000E+00
   2.078000      0.0000000E+00  0.0000000E+00
   2.079000      0.0000000E+00  0.0000000E+00
   2.080000      0.0000000E+00  0.0000000E+00
   2.081000      0.0000000E+00  0.0000000E+00
   2.082000      0.0000000E+00  0.0000000E+00
   2.083000      0.0000000E+00  0.0000000E+00
   2.084000      0.0000000E+00  0.0000000E+00
   2.085000      0.0000000E+00  0.0000000E+00
   2.086000      0.0000000E+00  0.0000000E+00
   2.087000      0.0000000E+00  0.0000000E+00
   2.088000      0.0000000E+00  0.0000000E+00
   2.089000      0.0000000E+00  0.0000000E+00
   2.090000      0.0000000E+00  0.0000000E+00
   2.091000      0.0000000E+00  0.0000000E+00
   2.092000      0.0000000E+00  0.0000000E+00
   2.093000      0.0000000E+00  0.0000000E+00
   2.094000      0.0000000E+00  0.0000000E+00
   2.095000      0.0000000E+00  0.0000000E+00
   2.096000      0.0000000E+00  0.0000000E+00
   2.097000      0.0000000E+00  0.0000000E+00
   2.098000      0.0000000E+00  0.0000000E+00
   2.099000      0.0000000E+00  0.0000000E+00
   2.100000      0.0000000E+00  0.0000000E+00
   2.101000      0.0000000E+00  0.0000000E+00
   2.102000      0.0000000E+00  0.0000000E+00
   2.103000      0.0000000E+00  0.0000000E+00
   2.104000      0.0000000E+00  0.0000000E+00
   2.105000      0.0000000E+00  0.0000000E+00
   2.106000      0.0000000E+00  0.0000000E+00
   2.107000      0.0000000E+00  0.0000000E+00
   2.108000      0.0000000E+00  0.0000000E+00
   2.109000      0.0000000E+00  0.0000000E+00
   2.110000      0.0000000E+00  0.0000000E+00
   2.111000      0.0000000E+00  0.0000000E+00
   2.112000      0.0000000E+00  0.0000000E+00
   2.113000      0.0000000E+00  0.0000000E+00
   2.114000      0.0000000E+00  0.0000000E+00
   2.115000      0.0000000E+00  0.0000000E+00
   2.116000      0.0000000E+00  0.0000000E+00
   2.117000      0.0000000E+00  0.0000000E+00
   2.118000      0.0000000E+00  0.0000000E+00
   2.119000      0.0000000E+00  0.0000000E+00
   2.120000      0.0000000E+00  0.0000000E+00
   2.121000      0.0000000E+00  0.0000000E+00
   2.122000      0.0000000E+00  0.0000000E+00
   2.123000      0.0000000E+00  0.0000000E+00
   2.124000      0.0000000E+00  0.0000000E+00
   2.125000      0.0000000E+00  0.0000000E+00
   2.126000      0.0000000E+00  0.0000000E+00
   2.127000      0.0000000E+00  0.0000000E+00
   2.128000      0.0000000E+00  0.0000000E+00
   2.129000      0.0000000E+00  0.0000000E+00
   2.130000      0.0000000E+00  0.0000000E+00
   2.131000      0.0000000E+00  0.0000000E+00
   2.132000      0.0000000E+00  0.0000000E+00
   2.133000      0.0000000E+00  0.0000000E+00
   2.134000      0.0000000E+00  0.0000000E+00
   2.135000      0.0000000E+00  0.0000000E+00
   2.136000      0.0000000E+00  0.0000000E+00
   2.137000      0.0000000E+00  0.0000000E+00
   2.138000      0.0000000E+00  0.0000000E+00
   2.139000      0.0000000E+00  0.0000000E+00
   2.140000      0.0000000E+00  0.0000000E+00
   2.141000      0.0000000E+00  0.0000000E+00
   2.142000      0.0000000E+00  0.0000000E+00
   2.143000      0.0000000E+00  0.0000000E+00
   2.144000      0.0000000E+00  0.0000000E+00
   2.145000      0.0000000E+00  0.0000000E+00
   2.146000      0.0000000E+00  0.0000000E+00
   2.147000      0.0000000E+00  0.0000000E+00
   2.148000      0.0000000E+00  0.0000000E+00
   2.149000      0.0000000E+00  0.0000000E+00
   2.150000      0.0000000E+00  0.0000000E+00
   2.151000      0.0000000E+00  0.0000000E+00
   2.152000      0.0000000E+00  0.0000000E+00
   2.153000      0.0000000E+00  0.0000000E+00
   2.154000      0.0000000E+00  0.0000000E+00
   2.155000      0.0000000E+00  0.0000000E+00
   2.156000      0.0000000E+00  0.0000000E+00
   2.157000      0.0000000E+00  0.0000000E+00
   2.158000      0.0000000E+00  0.0000000E+00
   2.159000      0.0000000E+00  0.0000000E+00
   2.160000      0.0000000E+00  0.0000000E+00
   2.161000      0.0000000E+00  0.0000000E+00
   2.162000      0.0000000E+00  0.0000000E+00
   2.163000      0.0000000E+00  0.0000000E+00
   2.164000      0.0000000E+00  0.0000000E+00
   2.165000      0.0000000E+00  0.0000000E+00
   2.166000      0.0000000E+00  0.0000000E+00
   2.167000      0.0000000E+00  0.0000000E+00
   2.168000      0.0000000E+00  0.0000000E+00
   2.169000      0.0000000E+00  0.0000000E+00
   2.170000      0.0000000E+00  0.0000000E+00
   2.171000      0.0000000E+00  0.0000000E+00
   2.172000      0.0000000E+00  0.0000000E+00
   2.173000      0.0000000E+00  0.0000000E+00
   2.174000      0.0000000E+00  0.0000000E+00
   2.175000      0.0000000E+00  0.0000000E+00
   2.176000      0.0000000E+00  0.0000000E+00
   2.177000      0.0000000E+00  0.0000000E+00
   2.178000      0.0000000E+00  0.0000000E+00
   2.179000      0.0000000E+00  0.0000000E+00
   2.180000      0.0000000E+00  0.0000000E+00
   2.181000      0.0000000E+00  0.0000000E+00
   2.182000      0.0000000E+00  0.0000000E+00
   2.183000      0.0000000E+00  0.0000000E+00
   2.184000      0.0000000E+00  0.0000000E+00
   2.185000      0.0000000E+00  0.0000000E+00
   2.186000      0.0000000E+00  0.0000000E+00
   2.187000      0.0000000E+00  0.0000000E+00
   2.188000      0.0000000E+00  0.0000000E+00
   2.189000      0.0000000E+00  0.0000000E+00
   2.190000      0.0000000E+00  0.0000000E+00
   2.191000      0.0000000E+00  0.0000000E+00
   2.192000      0.0000000E+00  0.0000000E+00
   2.193000      0.0000000E+00  0.0000000E+00
   2.194000      0.0000000E+00  0.0000000E+00
   2.195000      0.0000000E+00  0.0000000E+00
   2.196000      0.0000000E+00  0.0000000E+00
   2.197000      0.0000000E+00  0.0000000E+00
   2.198000      0.0000000E+00  0.0000000E+00
   2.199000      0.0000000E+00  0.0000000E+00
   2.200000      0.0000000E+00  0.0000000E+00
   2.201000      0.0000000E+00  0.0000000E+00
   2.202000      0.0000000E+00  0.0000000E+00
   2.203000      0.0000000E+00  0.0000000E+00
   2.204000      0.0000000E+00  0.0000000E+00
   2.205000      0.0000000E+00  0.0000000E+00
   2.206000      0.0000000E+00  0.0000000E+00
   2.207000      0.0000000E+00  0.0000000E+00
   2.208000      0.0000000E+00  0.0000000E+00
   2.209000      0.0000000E+00  0.0000000E+00
   2.210000      0.0000000E+00  0.0000000E+00
   2.211000      0.0000000E+00  0.0000000E+00
   2.212000      0.0000000E+00  0.0000000E+00
   2.213000      0.0000000E+00  0.0000000E+00
   2.214000      0.0000000E+00  0.0000000E+00
   2.215000      0.0000000E+00  0.0000000E+00
   2.216000      0.0000000E+00  0.0000000E+00
   2.217000      0.0000000E+00  0.0000000E+00
   2.218000      0.0000000E+00  0.0000000E+00
   2.219000      0.0000000E+00  0.0000000E+00
   2.220000      0.0000000E+00  0.0000000E+00
   2.221000      0.0000000E+00  0.0000000E+00
   2.222000      0.0000000E+00  0.0000000E+00
   2.223000      0.0000000E+00  0.0000000E+00
   2.224000      0.0000000E+00  0.0000000E+00
   2.225000      0.0000000E+00  0.0000000E+00
   2.226000      0.0000000E+00  0.0000000E+00
   2.227000      0.0000000E+00  0.0000000E+00
   2.228000      0.0000000E+00  0.0000000E+00
   2.229000      0.0000000E+00  0.0000000E+00
   2.230000      0.0000000E+00  0.0000000E+00
   2.231000      0.0000000E+00  0.0000000E+00
   2.232000      0.0000000E+00  0.0000000E+00
   2.233000      0.0000000E+00  0.0000000E+00
   2.234000      0.0000000E+00  0.0000000E+00
   2.235000      0.0000000E+00  0.0000000E+00
   2.236000      0.0000000E+00  0.0000000E+00
   2.237000      0.0000000E+00  0.0000000E+00
   2.238000      0.0000000E+00  0.0000000E+00
   2.239000      0.0000000E+00  0.0000000E+00
   2.240000      0.0000000E+00  0.0000000E+00
   2.241000      0.0000000E+00  0.0000000E+00
   2.242000      0.0000000E+00  0.0000000E+00
   2.243000      0.0000000E+00  0.0000000E+00
   2.244000      0.0000000E+00  0.0000000E+00
   2.245000      0.0000000E+00  0.0000000E+00
   2.246000      0.0000000E+00  0.0000000E+00
   2.247000      0.0000000E+00  0.0000000E+00
   2.248000      0.0000000E+00  0.0000000E+00
   2.249000      0.0000000E+00  0.0000000E+00
   2.250000      0.0000000E+00  0.0000000E+00
   2.251000      0.0000000E+00  0.0000000E+00
   2.252000      0.0000000E+00  0.0000000E+00
   2.253000      0.0000000E+00  0.0000000E+00
   2.254000      0.0000000E+00  0.0000000E+00
   2.255000      0.0000000E+00  0.0000000E+00
   2.256000      0.0000000E+00  0.0000000E+00
   2.257000      0.0000000E+00  0.0000000E+00
   2.258000      0.0000000E+00  0.0000000E+00
   2.259000      0.0000000E+00  0.0000000E+00
   2.260000      0.0000000E+00  0.0000000E+00
   2.261000      0.0000000E+00  0.0000000E+00
   2.262000      0.0000000E+00  0.0000000E+00
   2.263000      0.0000000E+00  0.0000000E+00
   2.264000      0.0000000E+00  0.0000000E+00
   2.265000      0.0000000E+00  0.0000000E+00
   2.266000      0.0000000E+00  0.0000000E+00
   2.267000      0.0000000E+00  0.0000000E+00
   2.268000      0.0000000E+00  0.0000000E+00
   2.269000      0.0000000E+00  0.0000000E+00
   2.270000      0.0000000E+00  0.0000000E+00
   2.271000      0.0000000E+00  0.0000000E+00
   2.272000      0.0000000E+00  0.0000000E+00
   2.273000      0.0000000E+00  0.0000000E+00
   2.274000      0.0000000E+00  0.0000000E+00
   2.275000      0.0000000E+00  0.0000000E+00
   2.276000      0.0000000E+00  0.0000000E+00
   2.277000      0.0000000E+00  0.0000000E+00
   2.278000      0.0000000E+00  0.0000000E+00
   2.279000      0.0000000E+00  0.0000000E+00
   2.280000      0.0000000E+00  0.0000000E+00
   2.281000      0.0000000E+00  0.0000000E+00
   2.282000      0.0000000E+00  0.0000000E+00
   2.283000      0.0000000E+00  0.0000000E+00
   2.284000      0.0000000E+00  0.0000000E+00
   2.285000      0.0000000E+00  0.0000000E+00
   2.286000      0.0000000E+00  0.0000000E+00
   2.287000      0.0000000E+00  0.0000000E+00
   2.288000      0.0000000E+00  0.0000000E+00
   2.289000      0.0000000E+00  0.0000000E+00
   2.290000      0.0000000E+00  0.0000000E+00
   2.291000      0.0000000E+00  0.0000000E+00
   2.292000      0.0000000E+00  0.0000000E+00
   2.293000      0.0000000E+00  0.0000000E+00
   2.294000      0.0000000E+00  0.0000000E+00
   2.295000      0.0000000E+00  0.0000000E+00
   2.296000      0.0000000E+00  0.0000000E+00
   2.297000      0.0000000E+00  0.0000000E+00
   2.298000      0.0000000E+00  0.0000000E+00
   2.299000      0.0000000E+00  0.0000000E+00
   2.300000      0.0000000E+00  0.0000000E+00
   2.301000      0.0000000E+00  0.0000000E+00
   2.302000      0.0000000E+00  0.0000000E+00
   2.303000      0.0000000E+00  0.0000000E+00
   2.304000      0.0000000E+00  0.0000000E+00
   2.305000      0.0000000E+00  0.0000000E+00
   2.306000      0.0000000E+00  0.0000000E+00
   2.307000      0.0000000E+00  0.0000000E+00
   2.308000      0.0000000E+00  0.0000000E+00
   2.309000      0.0000000E+00  0.0000000E+00
   2.310000      0.0000000E+00  0.0000000E+00
   2.311000      0.0000000E+00  0.0000000E+00
   2.312000      0.0000000E+00  0.0000000E+00
   2.313000      0.0000000E+00  0.0000000E+00
   2.314000      0.0000000E+00  0.0000000E+00
   2.315000      0.0000000E+00  0.0000000E+00
   2.316000      0.0000000E+00  0.0000000E+00
   2.317000      0.0000000E+00  0.0000000E+00
   2.318000      0.0000000E+00  0.0000000E+00
   2.319000      0.0000000E+00  0.0000000E+00
   2.320000      0.0000000E+00  0.0000000E+00
   2.321000      0.0000000E+00  0.0000000E+00
   2.322000      0.0000000E+00  0.0000000E+00
   2.323000      0.0000000E+00  0.0000000E+00
   2.324000      0.0000000E+00  0.0000000E+00
   2.325000      0.0000000E+00  0.0000000E+00
   2.326000      0.0000000E+00  0.0000000E+00
   2.327000      0.0000000E+00  0.0000000E+00
   2.328000      0.0000000E+00  0.0000000E+00
   2.329000      0.0000000E+00  0.0000000E+00
   2.330000      0.0000000E+00  0.0000000E+00
   2.331000      0.0000000E+00  0.0000000E+00
   2.332000      0.0000000E+00  0.0000000E+00
   2.333000      0.0000000E+00  0.0000000E+00
   2.334000      0.0000000E+00  0.0000000E+00
   2.335000      0.0000000E+00  0.0000000E+00
   2.336000      0.0000000E+00  0.0000000E+00
   2.337000      0.0000000E+00  0.0000000E+00
   2.338000      0.0000000E+00  0.0000000E+00
   2.339000      0.0000000E+00  0.0000000E+00
   2.340000      0.0000000E+00  0.0000000E+00
   2.341000      0.0000000E+00  0.0000000E+00
   2.342000      0.0000000E+00  0.0000000E+00
   2.343000      0.0000000E+00  0.0000000E+00
   2.344000      0.0000000E+00  0.0000000E+00
   2.345000      0.0000000E+00  0.0000000E+00
   2.346000      0.0000000E+00  0.0000000E+00
   2.347000      0.0000000E+00  0.0000000E+00
   2.348000      0.0000000E+00  0.0000000E+00
   2.349000      0.0000000E+00  0.0000000E+00
   2.350000      0.0000000E+00  0.0000000E+00
   2.351000      0.0000000E+00  0.0000000E+00
   2.352000      0.0000000E+00  0.0000000E+00
   2.353000      0.0000000E+00  0.0000000E+00
   2.354000      0.0000000E+00  0.0000000E+00
   2.355000      0.0000000E+00  0.0000000E+00
   2.356000      0.0000000E+00  0.0000000E+00
   2.357000      0.0000000E+00  0.0000000E+00
   2.358000      0.0000000E+00  0.0000000E+00
   2.359000      0.0000000E+00  0.0000000E+00
   2.360000      0.0000000E+00  0.0000000E+00
   2.361000      0.0000000E+00  0.0000000E+00
   2.362000      0.0000000E+00  0.0000000E+00
   2.363000      0.0000000E+00  0.0000000E+00
   2.364000      0.0000000E+00  0.0000000E+00
   2.365000      0.0000000E+00  0.0000000E+00
   2.366000      0.0000000E+00  0.0000000E+00
   2.367000      0.0000000E+00  0.0000000E+00
   2.368000      0.0000000E+00  0.0000000E+00
   2.369000      0.0000000E+00  0.0000000E+00
   2.370000      0.0000000E+00  0.0000000E+00
   2.371000      0.0000000E+00  0.0000000E+00
   2.372000      0.0000000E+00  0.0000000E+00
   2.373000      0.0000000E+00  0.0000000E+00
   2.374000      0.0000000E+00  0.0000000E+00
   2.375000      0.0000000E+00  0.0000000E+00
   2.376000      0.0000000E+00  0.0000000E+00
   2.377000      0.0000000E+00  0.0000000E+00
   2.378000      0.0000000E+00  0.0000000E+00
   2.379000      0.0000000E+00  0.0000000E+00
   2.380000      0.0000000E+00  0.0000000E+00
   2.381000      0.0000000E+00  0.0000000E+00
   2.382000      0.0000000E+00  0.0000000E+00
   2.383000      0.0000000E+00  0.0000000E+00
   2.384000      0.0000000E+00  0.0000000E+00
   2.385000      0.0000000E+00  0.0000000E+00
   2.386000      0.0000000E+00  0.0000000E+00
   2.387000      0.0000000E+00  0.0000000E+00
   2.388000      0.0000000E+00  0.0000000E+00
   2.389000      0.0000000E+00  0.0000000E+00
   2.390000      0.0000000E+00  0.0000000E+00
   2.391000      0.0000000E+00  0.0000000E+00
   2.392000      0.0000000E+00  0.0000000E+00
   2.393000      0.0000000E+00  0.0000000E+00
   2.394000      0.0000000E+00  0.0000000E+00
   2.395000      0.0000000E+00  0.0000000E+00
   2.396000      0.0000000E+00  0.0000000E+00
   2.397000      0.0000000E+00  0.0000000E+00
   2.398000      0.0000000E+00  0.0000000E+00
   2.399000      0.0000000E+00  0.0000000E+00
   2.400000      0.0000000E+00  0.0000000E+00
   2.401000      0.0000000E+00  0.0000000E+00
   2.402000      0.0000000E+00  0.0000000E+00
   2.403000      0.0000000E+00  0.0000000E+00
   2.404000      0.0000000E+00  0.0000000E+00
   2.405000      0.0000000E+00  0.0000000E+00
   2.406000      0.0000000E+00  0.0000000E+00
   2.407000      0.0000000E+00  0.0000000E+00
   2.408000      0.0000000E+00  0.0000000E+00
   2.409000      0.0000000E+00  0.0000000E+00
   2.410000      0.0000000E+00  0.0000000E+00
   2.411000      0.0000000E+00  0.0000000E+00
   2.412000      0.0000000E+00  0.0000000E+00
   2.413000      0.0000000E+00  0.0000000E+00
   2.414000      0.0000000E+00  0.0000000E+00
   2.415000      0.0000000E+00  0.0000000E+00
   2.416000      0.0000000E+00  0.0000000E+00
   2.417000      0.0000000E+00  0.0000000E+00
   2.418000      0.0000000E+00  0.0000000E+00
   2.419000      0.0000000E+00  0.0000000E+00
   2.420000      0.0000000E+00  0.0000000E+00
   2.421000      0.0000000E+00  0.0000000E+00
   2.422000      0.0000000E+00  0.0000000E+00
   2.423000      0.0000000E+00  0.0000000E+00
   2.424000      0.0000000E+00  0.0000000E+00
   2.425000      0.0000000E+00  0.0000000E+00
   2.426000      0.0000000E+00  0.0000000E+00
   2.427000      0.0000000E+00  0.0000000E+00
   2.428000      0.0000000E+00  0.0000000E+00
   2.429000      0.0000000E+00  0.0000000E+00
   2.430000      0.0000000E+00  0.0000000E+00
   2.431000      0.0000000E+00  0.0000000E+00
   2.432000      0.0000000E+00  0.0000000E+00
   2.433000      0.0000000E+00  0.0000000E+00
   2.434000      0.0000000E+00  0.0000000E+00
   2.435000      0.0000000E+00  0.0000000E+00
   2.436000      0.0000000E+00  0.0000000E+00
   2.437000      0.0000000E+00  0.0000000E+00
   2.438000      0.0000000E+00  0.0000000E+00
   2.439000      0.0000000E+00  0.0000000E+00
   2.440000      0.0000000E+00  0.0000000E+00
   2.441000      0.0000000E+00  0.0000000E+00
   2.442000      0.0000000E+00  0.0000000E+00
   2.443000      0.0000000E+00  0.0000000E+00
   2.444000      0.0000000E+00  0.0000000E+00
   2.445000      0.0000000E+00  0.0000000E+00
   2.446000      0.0000000E+00  0.0000000E+00
   2.447000      0.0000000E+00  0.0000000E+00
   2.448000      0.0000000E+00  0.0000000E+00
   2.449000      0.0000000E+00  0.0000000E+00
   2.450000      0.0000000E+00  0.0000000E+00
   2.451000      0.0000000E+00  0.0000000E+00
   2.452000      0.0000000E+00  0.0000000E+00
   2.453000      0.0000000E+00  0.0000000E+00
   2.454000      0.0000000E+00  0.0000000E+00
   2.455000      0.0000000E+00  0.0000000E+00
   2.456000      0.0000000E+00  0.0000000E+00
   2.457000      0.0000000E+00  0.0000000E+00
   2.458000      0.0000000E+00  0.0000000E+00
   2.459000      0.0000000E+00  0.0000000E+00
   2.460000      0.0000000E+00  0.0000000E+00
   2.461000      0.0000000E+00  0.0000000E+00
   2.462000      0.0000000E+00  0.0000000E+00
   2.463000      0.0000000E+00  0.0000000E+00
   2.464000      0.0000000E+00  0.0000000E+00
   2.465000      0.0000000E+00  0.0000000E+00
   2.466000      0.0000000E+00  0.0000000E+00
   2.467000      0.0000000E+00  0.0000000E+00
   2.468000      0.0000000E+00  0.0000000E+00
   2.469000      0.0000000E+00  0.0000000E+00
